LocID	Location	Time	AgeGrp	AgeGrpStart	AgeGrpSpan	PopMale	PopFemale	PopTotal
470	Malta	2078	70-74	70	5	10.386	10.217	20.603
474	Martinique	2078	70-74	70	5	8.973	10.111	19.084
478	Mauritania	2078	70-74	70	5	151.149	173.984	325.133
480	Mauritius	2078	70-74	70	5	33.542	36.192	69.734
175	Mayotte	2078	70-74	70	5	13.981	14.978	28.959
928	Melanesia	2078	70-74	70	5	321.44	372.013	693.453
484	Mexico	2078	70-74	70	5	4269.879	4567.335	8837.214
954	Micronesia	2078	70-74	70	5	16.014	17.515	33.529
496	Mongolia	2078	70-74	70	5	79.127	98.911	178.038
499	Montenegro	2078	70-74	70	5	15.938	15.669	31.607
504	Morocco	2078	70-74	70	5	1305.975	1267.418	2573.393
508	Mozambique	2078	70-74	70	5	994.53	1340.123	2334.653
104	Myanmar	2078	70-74	70	5	1388.957	1805.275	3194.232
516	Namibia	2078	70-74	70	5	66.725	89.842	156.567
524	Nepal	2078	70-74	70	5	999.015	1216.14	2215.155
528	Netherlands	2078	70-74	70	5	490.396	485.82	976.216
540	New Caledonia	2078	70-74	70	5	10.372	10.557	20.929
554	New Zealand	2078	70-74	70	5	163.696	169.347	333.043
558	Nicaragua	2078	70-74	70	5	233.79	244.365	478.155
562	Niger	2078	70-74	70	5	909.774	1012.176	1921.95
566	Nigeria	2078	70-74	70	5	5705.759	6275.271	11981.03
807	North Macedonia	2078	70-74	70	5	45.842	46.92	92.762
578	Norway	2078	70-74	70	5	208.061	197.954	406.015
1835	Oceania (excluding Australia and New Zealand)	2078	70-74	70	5	357.746	410.512	768.258
512	Oman	2078	70-74	70	5	260.473	132.807	393.28
586	Pakistan	2078	70-74	70	5	7111.409	7551.581	14662.99
591	Panama	2078	70-74	70	5	157.63	165.484	323.114
598	Papua New Guinea	2078	70-74	70	5	253.813	297.53	551.343
600	Paraguay	2078	70-74	70	5	227.484	241.679	469.163
604	Peru	2078	70-74	70	5	1035.514	1148.997	2184.511
608	Philippines	2078	70-74	70	5	3475.892	4024.119	7500.011
616	Poland	2078	70-74	70	5	747.051	815.542	1562.593
957	Polynesia	2078	70-74	70	5	20.292	20.984	41.276
620	Portugal	2078	70-74	70	5	251.171	253.017	504.188
630	Puerto Rico	2078	70-74	70	5	90.857	92.772	183.629
634	Qatar	2078	70-74	70	5	146.993	63.971	210.964
410	Republic of Korea	2078	70-74	70	5	1134.983	1105.715	2240.698
498	Republic of Moldova	2078	70-74	70	5	66.499	80.614	147.113
642	Romania	2078	70-74	70	5	402.864	437.014	839.878
643	Russian Federation	2078	70-74	70	5	2638.996	3292.865	5931.861
646	Rwanda	2078	70-74	70	5	504.159	587.43	1091.589
638	Réunion	2078	70-74	70	5	29.022	30.726	59.748
662	Saint Lucia	2078	70-74	70	5	4.618	4.951	9.569
670	Saint Vincent and the Grenadines	2078	70-74	70	5	2.684	3.019	5.703
882	Samoa	2078	70-74	70	5	5.746	5.933	11.679
678	Sao Tome and Principe	2078	70-74	70	5	8.315	9.463	17.778
682	Saudi Arabia	2078	70-74	70	5	1321.026	1072.698	2393.724
686	Senegal	2078	70-74	70	5	618.707	734.507	1353.214
688	Serbia	2078	70-74	70	5	187.287	193.088	380.375
690	Seychelles	2078	70-74	70	5	2.239	2.536	4.775
694	Sierra Leone	2078	70-74	70	5	215.765	251.336	467.101
702	Singapore	2078	70-74	70	5	171.58	160.73	332.31
703	Slovakia	2078	70-74	70	5	114.081	122.646	236.727
705	Slovenia	2078	70-74	70	5	48.232	49.166	97.398
90	Solomon Islands	2078	70-74	70	5	25.17	26.282	51.452
706	Somalia	2078	70-74	70	5	456.133	539.939	996.072
724	Spain	2078	70-74	70	5	1195.317	1217.038	2412.355
144	Sri Lanka	2078	70-74	70	5	543.737	647.73	1191.467
275	State of Palestine	2078	70-74	70	5	217.008	225.276	442.284
729	Sudan	2078	70-74	70	5	1509.048	1767.075	3276.123
740	Suriname	2078	70-74	70	5	15.928	17.94	33.868
752	Sweden	2078	70-74	70	5	325.437	323.15	648.587
756	Switzerland	2078	70-74	70	5	268.913	274.021	542.934
760	Syrian Arab Republic	2078	70-74	70	5	752.141	810.003	1562.144
762	Tajikistan	2078	70-74	70	5	286.547	326.849	613.396
764	Thailand	2078	70-74	70	5	1754.031	1855.57	3609.601
626	Timor-Leste	2078	70-74	70	5	45.683	50.898	96.581
768	Togo	2078	70-74	70	5	263.042	298.285	561.327
776	Tonga	2078	70-74	70	5	2.758	3.007	5.765
780	Trinidad and Tobago	2078	70-74	70	5	32.776	36.833	69.609
788	Tunisia	2078	70-74	70	5	348.117	339.242	687.359
792	Turkey	2078	70-74	70	5	2773.641	2854.254	5627.895
795	Turkmenistan	2078	70-74	70	5	132.21	173.904	306.114
800	Uganda	2078	70-74	70	5	1632.757	1993.596	3626.353
804	Ukraine	2078	70-74	70	5	729.735	901.637	1631.372
784	United Arab Emirates	2078	70-74	70	5	195.021	172.404	367.425
826	United Kingdom	2078	70-74	70	5	2044.767	2045.914	4090.681
834	United Republic of Tanzania	2078	70-74	70	5	2243.656	2601.673	4845.329
850	United States Virgin Islands	2078	70-74	70	5	2.311	2.4	4.711
840	United States of America	2078	70-74	70	5	10692.129	11023.092	21715.221
858	Uruguay	2078	70-74	70	5	94.336	98.454	192.79
860	Uzbekistan	2078	70-74	70	5	901.32	1039.466	1940.786
548	Vanuatu	2078	70-74	70	5	11.912	13.035	24.947
862	Venezuela (Bolivarian Republic of)	2078	70-74	70	5	955.681	1089.126	2044.807
704	Viet Nam	2078	70-74	70	5	2540.702	2659.099	5199.801
887	Yemen	2078	70-74	70	5	923.049	1105.092	2028.141
894	Zambia	2078	70-74	70	5	632.117	813.464	1445.581
716	Zimbabwe	2078	70-74	70	5	417.748	528.596	946.344
4	Afghanistan	2079	70-74	70	5	1477.989	1716.626	3194.615
8	Albania	2079	70-74	70	5	60.056	51.813	111.869
12	Algeria	2079	70-74	70	5	1549.18	1548.474	3097.654
24	Angola	2079	70-74	70	5	1070.824	1409.982	2480.806
28	Antigua and Barbuda	2079	70-74	70	5	2.788	2.916	5.704
32	Argentina	2079	70-74	70	5	1457.271	1552.945	3010.216
51	Armenia	2079	70-74	70	5	66.025	71.984	138.009
533	Aruba	2079	70-74	70	5	2.995	3.207	6.202
36	Australia	2079	70-74	70	5	954.661	987.473	1942.134
40	Austria	2079	70-74	70	5	233.873	237.038	470.911
31	Azerbaijan	2079	70-74	70	5	255.612	258.113	513.725
44	Bahamas	2079	70-74	70	5	12.837	14.883	27.72
48	Bahrain	2079	70-74	70	5	95.125	55.166	150.291
50	Bangladesh	2079	70-74	70	5	5487.121	5588.425	11075.546
52	Barbados	2079	70-74	70	5	7.53	7.596	15.126
112	Belarus	2079	70-74	70	5	175.92	205.555	381.475
56	Belgium	2079	70-74	70	5	339.64	345.17	684.81
84	Belize	2079	70-74	70	5	15.778	17.225	33.003
204	Benin	2079	70-74	70	5	414.824	467.525	882.349
64	Bhutan	2079	70-74	70	5	28.938	23.053	51.991
68	Bolivia (Plurinational State of)	2079	70-74	70	5	414.287	445.67	859.957
70	Bosnia and Herzegovina	2079	70-74	70	5	75.619	77.306	152.925
72	Botswana	2079	70-74	70	5	80.537	95.423	175.96
76	Brazil	2079	70-74	70	5	6064.186	6497.595	12561.781
96	Brunei Darussalam	2079	70-74	70	5	12.745	12.908	25.653
100	Bulgaria	2079	70-74	70	5	134.347	142.589	276.936
854	Burkina Faso	2079	70-74	70	5	760.492	860.559	1621.051
108	Burundi	2079	70-74	70	5	415.423	490.779	906.202
132	Cabo Verde	2079	70-74	70	5	16.705	19.107	35.812
116	Cambodia	2079	70-74	70	5	492.106	581.679	1073.785
120	Cameroon	2079	70-74	70	5	844.434	975.133	1819.567
124	Canada	2079	70-74	70	5	1407.903	1418.202	2826.105
148	Chad	2079	70-74	70	5	501.066	575.256	1076.322
830	Channel Islands	2079	70-74	70	5	5.725	5.631	11.356
152	Chile	2079	70-74	70	5	566.738	578.479	1145.217
156	China	2079	70-74	70	5	37607.552	33648.626	71256.178
344	"China, Hong Kong SAR"	2079	70-74	70	5	182.824	182.393	365.217
446	"China, Macao SAR"	2079	70-74	70	5	20.805	21.37	42.175
158	"China, Taiwan Province of China"	2079	70-74	70	5	465.218	493.932	959.15
170	Colombia	2079	70-74	70	5	1587.653	1647.448	3235.101
174	Comoros	2079	70-74	70	5	25.098	30.134	55.232
178	Congo	2079	70-74	70	5	183.333	216.088	399.421
188	Costa Rica	2079	70-74	70	5	160.625	163.924	324.549
191	Croatia	2079	70-74	70	5	86.291	89.614	175.905
192	Cuba	2079	70-74	70	5	249.178	246.58	495.758
531	Curaçao	2079	70-74	70	5	5.37	5.552	10.922
196	Cyprus	2079	70-74	70	5	42.555	43.256	85.811
203	Czechia	2079	70-74	70	5	285.847	295.815	581.662
384	Côte d'Ivoire	2079	70-74	70	5	746.751	857.764	1604.515
408	Dem. People's Republic of Korea	2079	70-74	70	5	638.321	704.854	1343.175
180	Democratic Republic of the Congo	2079	70-74	70	5	3153.032	3615.649	6768.681
208	Denmark	2079	70-74	70	5	180.071	184.573	364.644
262	Djibouti	2079	70-74	70	5	33.091	31.296	64.387
214	Dominican Republic	2079	70-74	70	5	325.746	348.45	674.196
218	Ecuador	2079	70-74	70	5	644.886	662.453	1307.339
818	Egypt	2079	70-74	70	5	3356.921	3631.298	6988.219
222	El Salvador	2079	70-74	70	5	166.639	199.624	366.263
226	Equatorial Guinea	2079	70-74	70	5	56.421	49.395	105.816
232	Eritrea	2079	70-74	70	5	138.951	156.717	295.668
233	Estonia	2079	70-74	70	5	28.121	30.525	58.646
748	Eswatini	2079	70-74	70	5	28.05	45.19	73.24
231	Ethiopia	2079	70-74	70	5	4653.906	5192.643	9846.549
242	Fiji	2079	70-74	70	5	20.733	25.375	46.108
246	Finland	2079	70-74	70	5	163.172	165.679	328.851
250	France	2079	70-74	70	5	1831.11	2015.617	3846.727
254	French Guiana	2079	70-74	70	5	15.197	15.947	31.144
258	French Polynesia	2079	70-74	70	5	9.511	9.622	19.133
266	Gabon	2079	70-74	70	5	67.528	79.41	146.938
270	Gambia	2079	70-74	70	5	78.408	93.55	171.958
268	Georgia	2079	70-74	70	5	74.014	82.524	156.538
276	Germany	2079	70-74	70	5	2053.811	2048.741	4102.552
288	Ghana	2079	70-74	70	5	991.625	1111.628	2103.253
300	Greece	2079	70-74	70	5	258.759	266.489	525.248
308	Grenada	2079	70-74	70	5	2.678	2.94	5.618
312	Guadeloupe	2079	70-74	70	5	11.233	12.066	23.299
316	Guam	2079	70-74	70	5	5.126	5.205	10.331
320	Guatemala	2079	70-74	70	5	753.531	795.335	1548.866
324	Guinea	2079	70-74	70	5	463.584	520.996	984.58
624	Guinea-Bissau	2079	70-74	70	5	55.745	68.509	124.254
328	Guyana	2079	70-74	70	5	16.485	18.168	34.653
332	Haiti	2079	70-74	70	5	327.098	375.613	702.711
340	Honduras	2079	70-74	70	5	411.033	422.031	833.064
348	Hungary	2079	70-74	70	5	204.123	220.107	424.23
352	Iceland	2079	70-74	70	5	11.732	11.356	23.088
356	India	2079	70-74	70	5	44947.898	45737.353	90685.251
360	Indonesia	2079	70-74	70	5	8517.678	8867.537	17385.215
364	Iran (Islamic Republic of)	2079	70-74	70	5	2625.139	2594.618	5219.757
368	Iraq	2079	70-74	70	5	1488.842	1677.551	3166.393
372	Ireland	2079	70-74	70	5	183.887	183.384	367.271
376	Israel	2079	70-74	70	5	357.398	353.649	711.047
380	Italy	2079	70-74	70	5	1530.207	1525.748	3055.955
388	Jamaica	2079	70-74	70	5	64.751	74.338	139.089
392	Japan	2079	70-74	70	5	2666.397	2717.646	5384.043
400	Jordan	2079	70-74	70	5	389.182	403.747	792.929
398	Kazakhstan	2079	70-74	70	5	537.804	618.337	1156.141
404	Kenya	2079	70-74	70	5	2051.92	2454.737	4506.657
296	Kiribati	2079	70-74	70	5	3.54	4.32	7.86
414	Kuwait	2079	70-74	70	5	172.059	138.598	310.657
417	Kyrgyzstan	2079	70-74	70	5	181.922	213.432	395.354
428	Latvia	2079	70-74	70	5	32.019	36.553	68.572
422	Lebanon	2079	70-74	70	5	186.234	165.861	352.095
426	Lesotho	2079	70-74	70	5	42.038	56.545	98.583
430	Liberia	2079	70-74	70	5	177.41	199.533	376.943
434	Libya	2079	70-74	70	5	223.943	245.944	469.887
440	Lithuania	2079	70-74	70	5	34.429	40.525	74.954
442	Luxembourg	2079	70-74	70	5	22.068	22.478	44.546
450	Madagascar	2079	70-74	70	5	1093.243	1244.085	2337.328
454	Malawi	2079	70-74	70	5	776.393	959.683	1736.076
458	Malaysia	2079	70-74	70	5	1091.378	1113.397	2204.775
462	Maldives	2079	70-74	70	5	16.836	14.637	31.473
466	Mali	2079	70-74	70	5	684.517	749.78	1434.297
470	Malta	2079	70-74	70	5	10.488	10.253	20.741
474	Martinique	2079	70-74	70	5	8.829	9.888	18.717
478	Mauritania	2079	70-74	70	5	155.887	179.597	335.484
480	Mauritius	2079	70-74	70	5	32.459	34.928	67.387
175	Mayotte	2079	70-74	70	5	14.451	15.46	29.911
928	Melanesia	2079	70-74	70	5	328.07	380.265	708.335
484	Mexico	2079	70-74	70	5	4285.076	4564.653	8849.729
954	Micronesia	2079	70-74	70	5	16.368	17.861	34.229
496	Mongolia	2079	70-74	70	5	84.697	105.385	190.082
499	Montenegro	2079	70-74	70	5	16.023	15.74	31.763
504	Morocco	2079	70-74	70	5	1325.762	1283.67	2609.432
508	Mozambique	2079	70-74	70	5	1030.813	1383.65	2414.463
104	Myanmar	2079	70-74	70	5	1380.295	1791.696	3171.991
516	Namibia	2079	70-74	70	5	69.573	93.473	163.046
524	Nepal	2079	70-74	70	5	985.378	1196.666	2182.044
528	Netherlands	2079	70-74	70	5	483.562	478.717	962.279
540	New Caledonia	2079	70-74	70	5	10.506	10.675	21.181
554	New Zealand	2079	70-74	70	5	166.894	172.013	338.907
558	Nicaragua	2079	70-74	70	5	237.224	247.552	484.776
562	Niger	2079	70-74	70	5	954.151	1062.416	2016.567
566	Nigeria	2079	70-74	70	5	5919.784	6514.214	12433.998
807	North Macedonia	2079	70-74	70	5	45.421	46.284	91.705
578	Norway	2079	70-74	70	5	210.241	199.498	409.739
1835	Oceania (excluding Australia and New Zealand)	2079	70-74	70	5	365.056	419.552	784.608
512	Oman	2079	70-74	70	5	267.402	137.896	405.298
586	Pakistan	2079	70-74	70	5	7230.227	7703.621	14933.848
591	Panama	2079	70-74	70	5	159.295	166.876	326.171
598	Papua New Guinea	2079	70-74	70	5	258.411	303.509	561.92
600	Paraguay	2079	70-74	70	5	229.964	244.02	473.984
604	Peru	2079	70-74	70	5	1065.498	1178.106	2243.604
608	Philippines	2079	70-74	70	5	3521.001	4081.829	7602.83
616	Poland	2079	70-74	70	5	773.679	841.357	1615.036
957	Polynesia	2079	70-74	70	5	20.618	21.426	42.044
620	Portugal	2079	70-74	70	5	248.603	250.273	498.876
630	Puerto Rico	2079	70-74	70	5	90.421	93.499	183.92
634	Qatar	2079	70-74	70	5	144.1	64.362	208.462
410	Republic of Korea	2079	70-74	70	5	1130.019	1102.715	2232.734
498	Republic of Moldova	2079	70-74	70	5	68.285	82.743	151.028
642	Romania	2079	70-74	70	5	411.638	445.596	857.234
643	Russian Federation	2079	70-74	70	5	2739.235	3399.826	6139.061
646	Rwanda	2079	70-74	70	5	521.172	605.007	1126.179
638	Réunion	2079	70-74	70	5	28.718	30.366	59.084
662	Saint Lucia	2079	70-74	70	5	4.504	4.81	9.314
670	Saint Vincent and the Grenadines	2079	70-74	70	5	2.626	2.985	5.611
882	Samoa	2079	70-74	70	5	5.987	6.152	12.139
678	Sao Tome and Principe	2079	70-74	70	5	8.617	9.784	18.401
682	Saudi Arabia	2079	70-74	70	5	1350.483	1114.339	2464.822
686	Senegal	2079	70-74	70	5	646.271	764.459	1410.73
688	Serbia	2079	70-74	70	5	185.618	190.79	376.408
690	Seychelles	2079	70-74	70	5	2.331	2.625	4.956
694	Sierra Leone	2079	70-74	70	5	222.049	258.806	480.855
702	Singapore	2079	70-74	70	5	172.911	161.186	334.097
703	Slovakia	2079	70-74	70	5	116.565	125.177	241.742
705	Slovenia	2079	70-74	70	5	49.766	50.661	100.427
90	Solomon Islands	2079	70-74	70	5	25.954	27.037	52.991
706	Somalia	2079	70-74	70	5	471.932	558.904	1030.836
724	Spain	2079	70-74	70	5	1224.377	1243.192	2467.569
144	Sri Lanka	2079	70-74	70	5	548.238	649.46	1197.698
275	State of Palestine	2079	70-74	70	5	225.027	232.697	457.724
729	Sudan	2079	70-74	70	5	1546.018	1810.572	3356.59
740	Suriname	2079	70-74	70	5	16.066	18.045	34.111
752	Sweden	2079	70-74	70	5	331.754	328.67	660.424
756	Switzerland	2079	70-74	70	5	270.486	275.238	545.724
760	Syrian Arab Republic	2079	70-74	70	5	781.685	841.859	1623.544
762	Tajikistan	2079	70-74	70	5	302.581	343.601	646.182
764	Thailand	2079	70-74	70	5	1743.246	1838.783	3582.029
626	Timor-Leste	2079	70-74	70	5	45.7	50.75	96.45
768	Togo	2079	70-74	70	5	271.37	308.113	579.483
776	Tonga	2079	70-74	70	5	2.801	3.013	5.814
780	Trinidad and Tobago	2079	70-74	70	5	33.427	37.459	70.886
788	Tunisia	2079	70-74	70	5	356.932	347.832	704.764
792	Turkey	2079	70-74	70	5	2773.848	2851.647	5625.495
795	Turkmenistan	2079	70-74	70	5	135.858	178.193	314.051
800	Uganda	2079	70-74	70	5	1697.876	2069.493	3767.369
804	Ukraine	2079	70-74	70	5	766.486	944.666	1711.152
784	United Arab Emirates	2079	70-74	70	5	208.745	184.362	393.107
826	United Kingdom	2079	70-74	70	5	2090.705	2089.785	4180.49
834	United Republic of Tanzania	2079	70-74	70	5	2334.831	2701.621	5036.452
850	United States Virgin Islands	2079	70-74	70	5	2.313	2.451	4.764
840	United States of America	2079	70-74	70	5	10756.183	11082.478	21838.661
858	Uruguay	2079	70-74	70	5	93.785	97.607	191.392
860	Uzbekistan	2079	70-74	70	5	939.226	1080.191	2019.417
548	Vanuatu	2079	70-74	70	5	12.466	13.669	26.135
862	Venezuela (Bolivarian Republic of)	2079	70-74	70	5	965.455	1097.012	2062.467
704	Viet Nam	2079	70-74	70	5	2615.579	2711.032	5326.611
887	Yemen	2079	70-74	70	5	947.222	1134.019	2081.241
894	Zambia	2079	70-74	70	5	654.139	838.813	1492.952
716	Zimbabwe	2079	70-74	70	5	438.228	552.396	990.624
4	Afghanistan	2080	70-74	70	5	1513.649	1757.172	3270.821
8	Albania	2080	70-74	70	5	58.228	50.352	108.58
12	Algeria	2080	70-74	70	5	1641.024	1639.133	3280.157
24	Angola	2080	70-74	70	5	1122.907	1473.979	2596.886
28	Antigua and Barbuda	2080	70-74	70	5	2.807	2.93	5.737
32	Argentina	2080	70-74	70	5	1471.594	1563.88	3035.474
51	Armenia	2080	70-74	70	5	68.496	74.507	143.003
533	Aruba	2080	70-74	70	5	2.945	3.148	6.093
36	Australia	2080	70-74	70	5	971.654	1003.938	1975.592
40	Austria	2080	70-74	70	5	233.224	236.072	469.296
31	Azerbaijan	2080	70-74	70	5	267.381	269.3	536.681
44	Bahamas	2080	70-74	70	5	12.761	14.693	27.454
48	Bahrain	2080	70-74	70	5	95.137	53.815	148.952
50	Bangladesh	2080	70-74	70	5	5464.56	5551.05	11015.61
52	Barbados	2080	70-74	70	5	7.37	7.459	14.829
112	Belarus	2080	70-74	70	5	183.472	212.97	396.442
56	Belgium	2080	70-74	70	5	343.438	348.383	691.821
84	Belize	2080	70-74	70	5	15.802	17.175	32.977
204	Benin	2080	70-74	70	5	428.795	483.456	912.251
64	Bhutan	2080	70-74	70	5	28.736	22.81	51.546
68	Bolivia (Plurinational State of)	2080	70-74	70	5	418.165	448.407	866.572
70	Bosnia and Herzegovina	2080	70-74	70	5	76.85	78.333	155.183
72	Botswana	2080	70-74	70	5	82.618	97.699	180.317
76	Brazil	2080	70-74	70	5	6019.486	6428.008	12447.494
96	Brunei Darussalam	2080	70-74	70	5	12.831	12.948	25.779
100	Bulgaria	2080	70-74	70	5	136.764	145.041	281.805
854	Burkina Faso	2080	70-74	70	5	790.549	894.495	1685.044
108	Burundi	2080	70-74	70	5	436.795	515.449	952.244
132	Cabo Verde	2080	70-74	70	5	17.003	19.336	36.339
116	Cambodia	2080	70-74	70	5	508.049	596.747	1104.796
120	Cameroon	2080	70-74	70	5	874.851	1010.777	1885.628
124	Canada	2080	70-74	70	5	1421.841	1431.982	2853.823
148	Chad	2080	70-74	70	5	519.829	597.08	1116.909
830	Channel Islands	2080	70-74	70	5	5.728	5.64	11.368
152	Chile	2080	70-74	70	5	572.972	584.138	1157.11
156	China	2080	70-74	70	5	38056.474	34008.769	72065.243
344	"China, Hong Kong SAR"	2080	70-74	70	5	187.874	184.096	371.97
446	"China, Macao SAR"	2080	70-74	70	5	21.582	22.129	43.711
158	"China, Taiwan Province of China"	2080	70-74	70	5	456.34	485.219	941.559
170	Colombia	2080	70-74	70	5	1567.395	1623.041	3190.436
174	Comoros	2080	70-74	70	5	25.889	31.117	57.006
178	Congo	2080	70-74	70	5	190.657	224.726	415.383
188	Costa Rica	2080	70-74	70	5	161.052	164.073	325.125
191	Croatia	2080	70-74	70	5	87.553	90.716	178.269
192	Cuba	2080	70-74	70	5	249.312	246.502	495.814
531	Curaçao	2080	70-74	70	5	5.361	5.536	10.897
196	Cyprus	2080	70-74	70	5	42.279	43.328	85.607
203	Czechia	2080	70-74	70	5	291.479	301.231	592.71
384	Côte d'Ivoire	2080	70-74	70	5	768.931	883.227	1652.158
408	Dem. People's Republic of Korea	2080	70-74	70	5	633.738	695.985	1329.723
180	Democratic Republic of the Congo	2080	70-74	70	5	3291.214	3776.232	7067.446
208	Denmark	2080	70-74	70	5	179.799	183.892	363.691
262	Djibouti	2080	70-74	70	5	33.291	32.001	65.292
214	Dominican Republic	2080	70-74	70	5	328.942	350.873	679.815
218	Ecuador	2080	70-74	70	5	649.603	666.103	1315.706
818	Egypt	2080	70-74	70	5	3525.121	3798.119	7323.24
222	El Salvador	2080	70-74	70	5	166.884	198.276	365.16
226	Equatorial Guinea	2080	70-74	70	5	57.486	51.194	108.68
232	Eritrea	2080	70-74	70	5	144.259	162.503	306.762
233	Estonia	2080	70-74	70	5	28.889	31.334	60.223
748	Eswatini	2080	70-74	70	5	29.086	46.901	75.987
231	Ethiopia	2080	70-74	70	5	4759.356	5297.32	10056.676
242	Fiji	2080	70-74	70	5	21.307	26.12	47.427
246	Finland	2080	70-74	70	5	164.92	167.158	332.078
250	France	2080	70-74	70	5	1840.485	2023.757	3864.242
254	French Guiana	2080	70-74	70	5	15.354	15.968	31.322
258	French Polynesia	2080	70-74	70	5	9.475	9.675	19.15
266	Gabon	2080	70-74	70	5	70.727	83.1	153.827
270	Gambia	2080	70-74	70	5	81.771	97.504	179.275
268	Georgia	2080	70-74	70	5	77.396	86.422	163.818
276	Germany	2080	70-74	70	5	2041.77	2039.506	4081.276
288	Ghana	2080	70-74	70	5	1022.655	1146.794	2169.449
300	Greece	2080	70-74	70	5	259.071	266.04	525.111
308	Grenada	2080	70-74	70	5	2.772	3.034	5.806
312	Guadeloupe	2080	70-74	70	5	10.957	11.717	22.674
316	Guam	2080	70-74	70	5	5.092	5.155	10.247
320	Guatemala	2080	70-74	70	5	756.613	796.417	1553.03
324	Guinea	2080	70-74	70	5	476.711	536.55	1013.261
624	Guinea-Bissau	2080	70-74	70	5	57.968	71.199	129.167
328	Guyana	2080	70-74	70	5	16.53	18.04	34.57
332	Haiti	2080	70-74	70	5	332.491	380.833	713.324
340	Honduras	2080	70-74	70	5	410.456	420.665	831.121
348	Hungary	2080	70-74	70	5	203.801	219.516	423.317
352	Iceland	2080	70-74	70	5	11.892	11.476	23.368
356	India	2080	70-74	70	5	44931.766	45739.953	90671.719
360	Indonesia	2080	70-74	70	5	8598.815	8942.607	17541.422
364	Iran (Islamic Republic of)	2080	70-74	70	5	2705.276	2668.823	5374.099
368	Iraq	2080	70-74	70	5	1537.426	1727.362	3264.788
372	Ireland	2080	70-74	70	5	187.716	186.828	374.544
376	Israel	2080	70-74	70	5	366.145	361.958	728.103
380	Italy	2080	70-74	70	5	1524.737	1519.057	3043.794
388	Jamaica	2080	70-74	70	5	64.568	74.098	138.666
392	Japan	2080	70-74	70	5	2664.481	2710.552	5375.033
400	Jordan	2080	70-74	70	5	396.996	410.205	807.201
398	Kazakhstan	2080	70-74	70	5	577.783	661.789	1239.572
404	Kenya	2080	70-74	70	5	2102.895	2511.075	4613.97
296	Kiribati	2080	70-74	70	5	3.737	4.523	8.26
414	Kuwait	2080	70-74	70	5	175.397	142.577	317.974
417	Kyrgyzstan	2080	70-74	70	5	194.658	226.464	421.122
428	Latvia	2080	70-74	70	5	32.807	37.157	69.964
422	Lebanon	2080	70-74	70	5	187.321	163.796	351.117
426	Lesotho	2080	70-74	70	5	42.592	57.206	99.798
430	Liberia	2080	70-74	70	5	182.337	204.988	387.325
434	Libya	2080	70-74	70	5	230.166	251.972	482.138
440	Lithuania	2080	70-74	70	5	36.224	42.541	78.765
442	Luxembourg	2080	70-74	70	5	22.151	22.559	44.71
450	Madagascar	2080	70-74	70	5	1123.614	1274.505	2398.119
454	Malawi	2080	70-74	70	5	803.975	988.837	1792.812
458	Malaysia	2080	70-74	70	5	1088.01	1108.535	2196.545
462	Maldives	2080	70-74	70	5	17.505	15.284	32.789
466	Mali	2080	70-74	70	5	714.37	782.558	1496.928
470	Malta	2080	70-74	70	5	10.592	10.297	20.889
474	Martinique	2080	70-74	70	5	8.548	9.542	18.09
478	Mauritania	2080	70-74	70	5	161.311	185.917	347.228
480	Mauritius	2080	70-74	70	5	31.491	33.783	65.274
175	Mayotte	2080	70-74	70	5	14.796	15.811	30.607
928	Melanesia	2080	70-74	70	5	334.943	388.851	723.794
484	Mexico	2080	70-74	70	5	4309.116	4572.697	8881.813
954	Micronesia	2080	70-74	70	5	16.611	18.053	34.664
496	Mongolia	2080	70-74	70	5	90.877	112.442	203.319
499	Montenegro	2080	70-74	70	5	16.019	15.73	31.749
504	Morocco	2080	70-74	70	5	1352.111	1306.968	2659.079
508	Mozambique	2080	70-74	70	5	1069.505	1429.989	2499.494
104	Myanmar	2080	70-74	70	5	1373.133	1779.506	3152.639
516	Namibia	2080	70-74	70	5	72.56	97.222	169.782
524	Nepal	2080	70-74	70	5	975.898	1177.62	2153.518
528	Netherlands	2080	70-74	70	5	478.037	472.765	950.802
540	New Caledonia	2080	70-74	70	5	10.608	10.759	21.367
554	New Zealand	2080	70-74	70	5	169.001	173.789	342.79
558	Nicaragua	2080	70-74	70	5	240.627	250.669	491.296
562	Niger	2080	70-74	70	5	1002.14	1116.365	2118.505
566	Nigeria	2080	70-74	70	5	6156.027	6779.038	12935.065
807	North Macedonia	2080	70-74	70	5	45.421	46.057	91.478
578	Norway	2080	70-74	70	5	211.608	200.332	411.94
1835	Oceania (excluding Australia and New Zealand)	2080	70-74	70	5	372.365	428.571	800.936
512	Oman	2080	70-74	70	5	271.699	143.415	415.114
586	Pakistan	2080	70-74	70	5	7379.519	7876.582	15256.101
591	Panama	2080	70-74	70	5	161.065	168.364	329.429
598	Papua New Guinea	2080	70-74	70	5	263.175	309.807	572.982
600	Paraguay	2080	70-74	70	5	232.151	245.871	478.022
604	Peru	2080	70-74	70	5	1084.823	1192.604	2277.427
608	Philippines	2080	70-74	70	5	3581.921	4145.804	7727.725
616	Poland	2080	70-74	70	5	789.859	856.062	1645.921
957	Polynesia	2080	70-74	70	5	20.811	21.667	42.478
620	Portugal	2080	70-74	70	5	245.697	246.599	492.296
630	Puerto Rico	2080	70-74	70	5	88.242	92	180.242
